tweet_id,review_text,hs,m_hs,annotation_id,created_at,updated_at,phase,lead_time,annotator_name,source,split_hs,split_m_hs
1477736918276354048,"@TwitterUser Ist Dir bekannt wieviel Gebühren Deutschland jährlich an die EU zahlt, ohne dass es hier aussieht wie im Senegal?",0,0,4882,2022-03-23T16:19:53.675025Z,2022-03-23T16:19:53.675047Z,3,8.678,1,gmhp7k,train,train
1470711730884029952,"@TwitterUser Sie haben auch die Impfpflicht abgelehnt und wir haben ja gesehen, was dann geschehen ist...",0,0,4881,2022-03-23T16:19:44.316660Z,2022-03-23T16:19:44.316679Z,3,4.245,1,gmhp7k,train,test
1481262796528659968,@TwitterUser Besser ist das wenn die sich nicht fortpflanzen.,1,0,4880,2022-03-23T16:19:38.867024Z,2022-03-23T16:19:38.867042Z,3,4.853,1,gmhp7k,train,train
1482755110748971008,@TwitterUser Schwimmen ist perfekt. Danach kommt Leichtathletik. Alles Hotties 😀,0,0,4879,2022-03-23T16:19:33.532966Z,2022-03-23T16:19:33.532984Z,3,7.287,1,gmhp7k,train,train
1482422408753656064,@TwitterUser Beides objektiv vollkommen korrekt.,0,0,4878,2022-03-23T16:19:25.781694Z,2022-03-23T16:19:25.781710Z,3,3.738,1,gmhp7k,train,train
1423620585981189888,@TwitterUser Gerüchteweise sollen je 5 200 Meter hohe Windräder in Königsdorf und hücheln gebaut werden?? Stimmt das??,0,0,4877,2022-03-23T16:19:21.502535Z,2022-03-23T16:19:21.502552Z,3,6.437,1,gmhp7k,val,train
1478698460966792960,@TwitterUser hatte sie auf block,0,0,4876,2022-03-23T16:19:14.223470Z,2022-03-23T16:19:14.223493Z,3,3.191,1,gmhp7k,train,train
1247172497541390080,John McAfee haut stabilsten   an einem Montag raus. It´s a great honor.,0,0,4875,2022-03-23T16:19:09.881587Z,2022-03-23T16:19:09.881604Z,3,7.205,1,gmhp7k,test,val
1481661539316903936,"@TwitterUser Besser als der Iran, oder?",0,0,4874,2022-03-23T16:19:02.184123Z,2022-03-23T16:19:02.184146Z,3,3.219,1,gmhp7k,test,test
1129668702897627008,"@TwitterUser Das hättet Ihr Linken Spinner wohl am liebsten, nix dergleichen wird pass…",0,0,4873,2022-03-23T16:18:58.352089Z,2022-03-23T16:18:58.352106Z,3,6.107,1,gmhp7k,train,test
1461320512513232896,@TwitterUser Dieser weiße privilegierte cis Mann macht das um marginalisierte PoC zu unterdrücken,0,0,4872,2022-03-23T16:18:51.696082Z,2022-03-23T16:18:51.696105Z,3,10.636,1,gmhp7k,val,train
1481927652596453120,@TwitterUser Euer Framing funktioniert halt immer weniger 🤷‍♂️,0,0,4871,2022-03-23T16:18:40.511051Z,2022-03-23T16:18:40.511076Z,3,3.186,1,gmhp7k,train,train
1472592968343343104,@TwitterUser Das ist homofohp ☝️,0,0,4870,2022-03-23T16:18:36.822018Z,2022-03-23T16:18:36.822041Z,3,5.572,1,gmhp7k,train,val
1475897065142116096,"@TwitterUser Ihr werdet Euch wundern, was für Quatsch noch alles vorgeschlagen wird.",0,0,4869,2022-03-23T16:18:30.050384Z,2022-03-23T16:18:30.050400Z,3,26.026,1,gmhp7k,train,train
1461829186960728064,"@TwitterUser Das ist keine Maske, die sehen wirklich so aus...",0,0,4868,2022-03-23T16:18:03.305978Z,2022-03-23T16:18:03.306007Z,3,71.486,1,gmhp7k,train,train
1476344483767848968,“du bist ne hexe keine hure”- @TwitterUser,1,1,4867,2022-03-23T16:16:51.226618Z,2022-03-23T16:16:51.226634Z,3,19.261,1,gmhp7k,train,train
1480838857134427904,"@TwitterUser Wer nichts kann und wer nichts ist, der wird Klimaaktivist",1,0,4866,2022-03-23T16:16:31.448728Z,2022-03-23T16:16:31.448745Z,3,8.495,1,gmhp7k,train,val
1476563545730990091,@TwitterUser hör auf deine Oma als Hure zu beleidigen,1,1,4865,2022-03-23T16:16:22.468236Z,2022-03-23T16:16:22.468253Z,3,5.439,1,gmhp7k,train,train
1411938854484025088,@TwitterUser Mit 140 bin ich einverstanden.,0,0,4864,2022-03-23T16:16:16.532418Z,2022-03-23T16:16:16.532434Z,3,2.924,1,gmhp7k,train,train
1473231722032640000,@TwitterUser sie darf wählen,0,0,4863,2022-03-23T16:16:13.127831Z,2022-03-23T16:16:13.127849Z,3,3.163,1,gmhp7k,train,train
1476340414047260680,@TwitterUser haste in meine story gesehn fotze,1,1,4862,2022-03-23T16:16:09.423678Z,2022-03-23T16:16:09.423701Z,3,7.326,1,gmhp7k,train,train
1476317220632514560,"Bitch, hast du mich verstandenDein Schädel landet in der LasagneUm Mitternacht wandel ich im Bademantel um den BlockVincent Gigante",1,1,4861,2022-03-23T16:16:01.178349Z,2022-03-23T16:16:01.178372Z,3,13.112,1,gmhp7k,train,train
1480565986835120128,@TwitterUser Nicht auszudenken!,0,0,4860,2022-03-23T16:15:47.350607Z,2022-03-23T16:15:47.350630Z,3,2.109,1,gmhp7k,train,train
1476249063867752451,@TwitterUser War sicher eine Hure,1,1,4859,2022-03-23T16:15:44.726101Z,2022-03-23T16:15:44.726124Z,3,7.975,1,gmhp7k,train,train
1471539763412880896,"@TwitterUser Mag sein. Hilft uns aber nicht, wenn nur die Westpresse das erkennt.",0,0,4858,2022-03-23T16:15:36.278979Z,2022-03-23T16:15:36.279001Z,3,10.288,1,gmhp7k,train,val
1062009317220670976,@TwitterUser Bitte gendern sie akurater. Es muss natürlich lauten: Reichsbürger*innen.,1,0,4857,2022-03-23T16:15:25.452862Z,2022-03-23T16:15:25.452880Z,3,9.305,1,gmhp7k,train,train
1476220750021512960,@TwitterUser Schöne Beine.,0,0,4856,2022-03-23T16:15:15.528152Z,2022-03-23T16:15:15.528178Z,3,2.465,1,gmhp7k,train,train
1476306018204364802,"@TwitterUser Ich schwörs dir, bis den dann bewusst wird was passiert ist 🥰Byeeee bitch",1,1,4855,2022-03-23T16:15:12.581631Z,2022-03-23T16:15:12.581654Z,3,10.022,1,gmhp7k,train,test
1446784741387144960,@TwitterUser Volkspolizei und NVA entwaffnen,0,0,4854,2022-03-23T16:15:02.101573Z,2022-03-23T16:15:02.101593Z,3,4.097,1,gmhp7k,train,train
1447945737350881024,"@TwitterUser Dafür kriegst du 2 neue Bahntrassen 5 Stromleitungen und 10 Windräder vor die Haustür, ok?",0,0,4853,2022-03-23T16:14:57.362834Z,2022-03-23T16:14:57.362856Z,3,6.756,1,gmhp7k,train,train
1472323980069646080,@TwitterUser Ich wollte es nur noch mal betonen 🤗,0,0,4852,2022-03-23T16:14:50.103811Z,2022-03-23T16:14:50.103838Z,3,3.054,1,gmhp7k,train,train
1391720951398682880,Johannes Hofbauer wird diese Welt mit der Freikratie in den Great Reset führen.,0,0,4851,2022-03-23T16:14:46.480229Z,2022-03-23T16:14:46.480245Z,3,22.258,1,gmhp7k,test,test
1361268967894109952,@TwitterUser Ich sehe 0 Jahre praktische Arbeit,0,0,4842,2022-03-23T16:09:16.006820Z,2022-03-23T16:10:38.974423Z,3,4065.35,1,gmhp7k,train,train
1478247688160349952,@TwitterUser Bis bald.,0,0,4849,2022-03-23T16:10:09.756377Z,2022-03-23T16:10:09.756399Z,3,1.733,1,gmhp7k,train,train
1464984120854041088,hab gehört die balkanroute ist wieder offen.,0,0,4848,2022-03-23T16:10:07.569032Z,2022-03-23T16:10:07.569052Z,3,4.305,1,gmhp7k,train,val
1476348997900120072,@TwitterUser dann bin ich halt eine pussy juckt mich nicht du schwanz,1,0,4847,2022-03-23T16:10:02.820273Z,2022-03-23T16:10:02.820297Z,3,6.46,1,gmhp7k,train,train
1482327121066349056,"@TwitterUser Dagobert Duck hat sein Vermögen ebenfalls nicht der Wirtschaft entnommen, sondern durch Arbeit und Investitionen verdient. Das Geld im Geldspeicher ist ein Symbol seines Reichtums.",0,0,4846,2022-03-23T16:09:55.897957Z,2022-03-23T16:09:55.897974Z,3,10.91,1,gmhp7k,train,train
1476355753879511042,@TwitterUser wie du so tust als wenn dus nicht hast du flittchen,1,1,4845,2022-03-23T16:09:44.488672Z,2022-03-23T16:09:44.488689Z,3,8.413,1,gmhp7k,train,train
1481318042147738112,"@TwitterUser Es gibt Menschen, die sollten auch besser keine Kinder auf die Welt setzen. Und dann gibt es Menschen, die sollten am besten so vielen Kindern wie nur möglich das Leben schenken. Diesen Menschen sollte man zuhören. Sie schenken der Welt Hoffnung. Die anderen leben nur für sich.",1,0,4844,2022-03-23T16:09:35.609239Z,2022-03-23T16:09:35.609260Z,3,11.37,1,gmhp7k,train,train
1481229815692893952,@TwitterUser Gut für die Menschheit. Manche Leute sollten sich einfach nicht fortpflanzen.,1,0,4843,2022-03-23T16:09:23.745234Z,2022-03-23T16:09:23.745252Z,3,6.731,1,gmhp7k,train,train
hasoc_de_3589,"@TwitterUser Wenn die Menschen es nicht begreifen, kann man ihnen auch nicht helfen.Aber eins weiß ich wenn der Trend so weitergeht wird es in ein paar Jahren keine Renten mehr geben da können sie arbeiten bis sie umfallen!! In der Niederlande ist das schon im Gespräch.Die dummen GRÜNWÄHLER",1,0,4841,2022-03-23T16:09:02.643474Z,2022-03-23T16:09:09.757992Z,3,3976.111,1,hasoc_2019,test,train
1127910215800839936,Scheiß ma auf Charakter Hauptsache mein Sack wird entleert,1,1,4840,2022-03-23T16:08:32.636793Z,2022-03-23T16:08:32.636808Z,3,7.887,1,gmhp7k,train,train
1476377741507317765,@TwitterUser WKFKELFWLXKWKXKWÖCLNQNFLS das ist keine spinne das ding soll Miete zahlen,0,0,4839,2022-03-23T16:08:24.253154Z,2022-03-23T16:08:24.253171Z,3,7.227,1,gmhp7k,train,train
1451113794017669120,"@TwitterUser Ey, geh bei Seite du Justizzwerg, es ist der Drachenboss im seidenen Mantel",0,0,4838,2022-03-23T16:08:16.367989Z,2022-03-23T16:08:16.368007Z,3,16.924,1,gmhp7k,train,train
1462413158555992064,@TwitterUser Was stimmt eigentlich nicht mit dir?,0,0,4837,2022-03-23T16:07:58.994012Z,2022-03-23T16:07:58.994032Z,3,3.246,1,gmhp7k,train,test
1481919482461401088,@TwitterUser Immer mehr haben halt keine Angst mehr vor einem umbenannten Schnupfen 🤷‍♂️,0,0,4836,2022-03-23T16:07:55.259357Z,2022-03-23T16:07:55.259380Z,3,11.266,1,gmhp7k,train,train
hasoc_de_2733,im Zug. Wieder wird Mädchen von Migranten sexuell genötigt. Sie stritten sich regelrecht um 'Beute',1,0,4835,2022-03-23T16:07:42.897284Z,2022-03-23T16:07:42.897302Z,3,7.709,1,hasoc_2019,train,train
1470887536637657088,@TwitterUser Feministische Kreativität...,0,0,4834,2022-03-23T16:07:34.725531Z,2022-03-23T16:07:34.725553Z,3,2.762,1,gmhp7k,train,train
hasoc_de_3074,"@TwitterUser Also bloße Kritik an Mitbewohnern macht noch keinen Nazi aus. Das die nicht aus der Nase gezogen ist, war ja offensichtlich. Zudem erkennt man ja an Gestik und verbalen Reaktionen der Zigeuner was für ein Agressionspotential vorhanden ist.",1,0,4833,2022-03-23T16:07:31.050523Z,2022-03-23T16:07:31.050547Z,3,17.565,1,hasoc_2019,train,train
1390040650347917056,"@TwitterUser Uff, zu spät. Aber danke für´s Entblocken Brudi",0,0,4832,2022-03-23T16:07:13.054996Z,2022-03-23T16:07:13.055019Z,3,4.694,1,gmhp7k,train,train
1461282955008122880,wisst ihr noch als es noch andere themen als corona gab? ich auch nicht.,0,0,4831,2022-03-23T16:07:07.845760Z,2022-03-23T16:07:07.845776Z,3,3.807,1,gmhp7k,train,val
1125333562557911040,@TwitterUser Das hat System! Die meisten (linken)  Regierungen  unterstützen ideel und finanziell P…,0,0,4830,2022-03-23T16:07:03.558943Z,2022-03-23T16:07:03.558960Z,3,4.424,1,hasoc_2020,train,val
1126815846398157056,"@TwitterUser Dieser Fxbz gehört doch auch zu denen, hat auch immer sein Maul…",0,0,4829,2022-03-23T16:06:58.381585Z,2022-03-23T16:06:58.381608Z,3,12.4,1,gmhp7k,val,train
997928123374153728,@TwitterUser Sehr geil geworden,0,0,4828,2022-03-23T16:06:45.410628Z,2022-03-23T16:06:45.410645Z,3,2.311,1,gmhp7k,train,train
1473754208029531904,Panik! Grundrechte abschaffen! Jetzt!,0,0,4827,2022-03-23T16:06:42.558355Z,2022-03-23T16:06:42.558370Z,3,8.425,1,gmhp7k,train,val
1476657632165641984,"@TwitterUser ich weiß genau was du meinst. zum glück hab ich mich von anfang an auf die ""richtige"" perspektive eingestellt; auch weil die regierung und medien gegen die wissenschaft waren.",0,0,4826,2022-03-23T16:06:32.943569Z,2022-03-23T16:06:32.943593Z,3,9.867,1,gmhp7k,test,train
1472593636193968128,"@TwitterUser Korrekt. Transfrauen sind also ""jenseits von Frauen"", also keine.",1,1,4825,2022-03-23T16:06:22.041498Z,2022-03-23T16:06:22.041516Z,3,12.751,1,gmhp7k,train,train
1476368914812710918,"einfach drüber steigen, wie über ne hure. da ist wohl nicht mehr viel zu machen.",1,1,4824,2022-03-23T16:06:08.774674Z,2022-03-23T16:06:08.774692Z,3,7.715,1,gmhp7k,train,train
1461053705101491968,"@TwitterUser Also ich lese seit Tagen ""bereiten eine Triage vor""...fangen die dann irgendwann auch einmal an?!",0,0,4823,2022-03-23T16:06:00.454203Z,2022-03-23T16:06:00.454224Z,3,10.418,1,gmhp7k,train,train
1476546840346640388,"@TwitterUser Was glauben Sie, was mir als Intensivmediziner alles auf den Zünder geht. Dennoch beleidige ich meine Gegenüber nicht. Wieso? Weil mir vernünftige Werte und Umgangsformen vermittelt wurden. Mein Handy wollte aus ""Fotze"" immer Götze machen. Wieso ist das wohl so?",0,0,4822,2022-03-23T16:05:49.254663Z,2022-03-23T16:05:49.254687Z,3,17.13,1,gmhp7k,train,train
1480878064708029952,Meine Bewerbung als,0,0,4821,2022-03-23T16:05:31.491431Z,2022-03-23T16:05:31.491448Z,3,3.177,1,gmhp7k,test,train
1450426515133447936,Unsere Transhündin hat uns heute ein   geschenkt. Wir  sind stolz 🖤,0,0,4820,2022-03-23T16:05:26.938257Z,2022-03-23T16:05:26.938275Z,3,41.816,1,gmhp7k,train,train
1483015347078929920,"@TwitterUser Wenn Du nicht nur RTL, Sat1 und Co willst, dann schaff Dir Internet an 🤷‍♂️",0,0,4819,2022-03-23T16:04:43.976178Z,2022-03-23T16:04:43.976202Z,3,4.799,1,gmhp7k,train,train
1262503565140144128,@TwitterUser Hallo Gronkh bekommen wir antworten,0,0,4818,2022-03-23T16:04:37.911538Z,2022-03-23T16:04:37.911557Z,3,4.826,1,gmhp7k,train,train
1472505388654280960,@TwitterUser wir sind die sog. sigma variante.,0,0,4817,2022-03-23T16:04:32.376492Z,2022-03-23T16:04:32.376541Z,3,3.352,1,gmhp7k,val,train
1345817947659510016,@TwitterUser Warum werden hier sachliche Fragen ausgeblendet? Ist Kritik unerwünscht?,0,0,4816,2022-03-23T16:04:28.427899Z,2022-03-23T16:04:28.427922Z,3,4.182,1,gmhp7k,train,train
1447950174261817088,@TwitterUser Supi ich bin quattro.,0,0,4815,2022-03-23T16:04:23.715950Z,2022-03-23T16:04:23.715974Z,3,2.61,1,gmhp7k,test,train
1474863515311788032,"@TwitterUser Ich hab Socken an, sobald die Temperatur unter 22 Grad sinkt.",0,0,4814,2022-03-23T16:04:20.160053Z,2022-03-23T16:04:20.160073Z,3,3.921,1,gmhp7k,train,train
1455583679812677888,@TwitterUser So ein netter junger Mann und redet soviel Unsinn .,0,0,4813,2022-03-23T16:04:15.704944Z,2022-03-23T16:04:15.704969Z,3,4.551,1,gmhp7k,train,train
1472160725401584128,@TwitterUser Das ist Natur 😐,0,0,4812,2022-03-23T16:04:10.151024Z,2022-03-23T16:04:10.151045Z,3,1.987,1,gmhp7k,train,train
1460189754134307072,tyrannei der mehrheit ist also an dieser stelle in ordnung?,0,0,4811,2022-03-23T16:04:07.596694Z,2022-03-23T16:04:07.596733Z,3,4.396,1,gmhp7k,train,train
1483442444507176960,@TwitterUser Passt doch. Das Kernthema ist die Forderung etwas gratis zu bekommen.,0,0,4810,2022-03-23T16:04:02.422822Z,2022-03-23T16:04:02.422846Z,3,5.107,1,gmhp7k,train,train
1462352975796571904,@TwitterUser Da mal eine fette Wurst abseilen,0,0,4809,2022-03-23T16:03:56.792484Z,2022-03-23T16:03:56.792527Z,3,4.6,1,gmhp7k,train,train
1472121933676391936,"Jeder, der das gestern miterlebt hat weiß, dass es besser war als das heute.",0,0,4808,2022-03-23T16:03:51.196036Z,2022-03-23T16:03:51.196061Z,3,9.998,1,gmhp7k,train,train
1014545732366488064,"@TwitterUser Soso, Politiker, die sich offenbar zu fein für harte Arbeit sind, beschweren sich über hart arbeitende Leute.",0,0,4807,2022-03-23T16:03:40.592918Z,2022-03-23T16:03:40.592936Z,3,7.349,1,gmhp7k,train,train
1226568256800088064,@TwitterUser Wieviele besitzt du?,0,0,4806,2022-03-23T16:03:32.095117Z,2022-03-23T16:03:32.095139Z,3,2.918,1,gmhp7k,train,train
hasoc_de_3316,"Das kommt davon, wenn die Grünen-Wähler*innen immer mehr werden: Vegetarier, Veganer, Essgestörte, denen aufgrund mangelhafter Ernährung die Haare ausfallen, dadurch noch unattraktiver werden, die Brüste nicht weiter wachsen. Die Kehrseite der Medaille. Keine schönen Aussichten.",1,1,4805,2022-03-23T16:03:28.206275Z,2022-03-23T16:03:28.206299Z,3,12.965,1,hasoc_2019,train,train
1234059479630650880,@TwitterUser Das ist das Resultat von rechter Hetze.,0,0,4804,2022-03-23T16:03:14.689254Z,2022-03-23T16:03:14.689280Z,3,4.453,1,gmhp7k,test,train
1458560761496808960,@TwitterUser Die Flucht ist bereits abgeschlossen. Diese Leute sind aus arabischen Ländern nach Belarus geflohen. Jetzt sind sie in einem sicheren Land und können dort ohne Krieg leben. Eure Busaktion ist also obsolet.,0,0,4803,2022-03-23T16:03:09.720301Z,2022-03-23T16:03:09.720322Z,3,19.748,1,gmhp7k,val,train
1476292890687164422,meine freundin kann tragen was sie will weil sie eine hoe ist und ich das wusste bevor wir zusammen gekommen sind,1,1,4802,2022-03-23T16:02:49.390692Z,2022-03-23T16:02:49.390709Z,3,8.251,1,gmhp7k,train,train
1477398462299791104,malcolm o. auf der unendlichen mission das völlige versagen seiner rasse anderen in die schuhe zu schieben. der ewige ernegl.,1,0,4801,2022-03-23T16:02:40.622314Z,2022-03-23T16:02:40.622339Z,3,55.596,1,gmhp7k,test,train
1134488482498457984,"@TwitterUser Unsere bürgerliche Pflicht ist es dieses Politiker pack abzusetzen, das ist unsere…",0,0,4799,2022-03-23T16:01:03.159162Z,2022-03-23T16:01:03.159188Z,3,16.088,1,gmhp7k,train,train
1393636611435400960,War nur ein Witz. Palästina existiert überhaupt nicht.,0,0,4798,2022-03-23T16:00:46.058317Z,2022-03-23T16:00:46.058342Z,3,5.953,1,gmhp7k,train,train
1476533475553513480,@TwitterUser nein leider nicht,0,0,4797,2022-03-23T16:00:39.086418Z,2022-03-23T16:00:39.086436Z,3,2.082,1,gmhp7k,train,test
1102273186316648449,"@TwitterUser Lasst sie verrotten, wo sie sind!  Wir brauchen nicht noch mehr Terroristen in Deutschland. Merkel hat seit 2015 schon genug Extremisten unkontrolliert ins Land gelassen.",1,0,4796,2022-03-23T16:00:36.565182Z,2022-03-23T16:00:36.565205Z,3,8.367,1,10.1016/j.osnem.2020.100071,train,test
1480067348912614912,"Ein Kennzeichen autoritärer Systeme ist, dass Demonstrationen nur mit Erlaubnis der Regierung stattfinden dürfen.",0,0,4795,2022-03-23T16:00:27.725921Z,2022-03-23T16:00:27.725944Z,3,7.725,1,gmhp7k,train,train
1454719299449404928,@TwitterUser Die Ampel ist Schuld am deutschen Desaster.,0,0,4794,2022-03-23T16:00:19.371717Z,2022-03-23T16:00:19.371739Z,3,4.164,1,gmhp7k,train,train
1481203223016967936,"@TwitterUser Gehen Sie doch bitte zB nach Nigeria und setzen sich dort dafür ein, dass Frauen weniger Kinder bekommen. Deutschland würde theoretisch eher schrumpfen, wäre da nicht der Zustrom aus eben genau den Regionen, in denen ein Überschuss an Bevölkerung und mangelnde Perspektive besteht",1,1,4793,2022-03-23T16:00:14.770611Z,2022-03-23T16:00:14.770627Z,3,22.687,1,gmhp7k,train,test
1258052221717156096,@TwitterUser Jetzt übertreibt er aber. Linksextremismus ist nur ein aufgebauschtes Problem.,0,0,4792,2022-03-23T15:59:51.585952Z,2022-03-23T15:59:51.585977Z,3,5.543,1,gmhp7k,train,train
1482352111283286016,@TwitterUser Nur noch Bekloppte.,0,0,4791,2022-03-23T15:59:45.307014Z,2022-03-23T15:59:45.307031Z,3,6.307,1,gmhp7k,train,train
1451188144984846080,"@TwitterUser Woran habt ihr erkannt, dass es sich dabei um Hater handelt? Es könnten auch Fans oder normale Leute gewesen sein.",0,0,4790,2022-03-23T15:59:38.056855Z,2022-03-23T15:59:38.056883Z,3,6.642,1,gmhp7k,train,train
1473711997560798976,@TwitterUser Irgendwann schon. Die jetzige Situation ist nicht dauerhaft durchzuhalten.,0,0,4789,2022-03-23T15:59:30.773734Z,2022-03-23T15:59:30.773750Z,3,6.12,1,gmhp7k,val,train
1119146289948610944,@TwitterUser Kommt neuer Staubsaugerfick-Videocontent?,0,0,4787,2022-03-23T15:59:08.434755Z,2022-03-23T15:59:08.434778Z,3,10.984,1,gmhp7k,train,test
1442086384731258880,@TwitterUser Was gibts morgen zum Mittagessen?  das ist die relevante Frage.,0,0,4786,2022-03-23T15:58:56.937959Z,2022-03-23T15:58:56.937985Z,3,6.582,1,gmhp7k,val,train
1236356693077955072,@TwitterUser Was für ein Jammerlappen,0,0,4785,2022-03-23T15:58:49.838991Z,2022-03-23T15:58:49.839007Z,3,3.807,1,gmhp7k,train,train
1475016274229042944,@TwitterUser rechtsradikaler gefühlsdusel,0,0,4784,2022-03-23T15:58:44.912584Z,2022-03-23T15:58:44.912607Z,3,5.919,1,gmhp7k,train,test
1455594554330078976,[Tutorial] Wie man seine Kunden los wird,0,0,4783,2022-03-23T15:58:37.943279Z,2022-03-23T15:58:37.943296Z,3,4.122,1,gmhp7k,train,test
1476249801729662978,@TwitterUser Was für ein Rumgeopfere. Vielleicht mal die eigene Position und Ausdrucksweise überdenken?,1,0,4782,2022-03-23T15:58:33.369210Z,2022-03-23T15:58:33.369226Z,3,15.819,0,gmhp7k,train,val
1476297447165116429,"Fahr' durch die Straßen im Rari,Mache jetzt Urlaub auf Bali, Spiel' mit der Bitch wie 'ne Barbie, Bin ein Playboy, so wie Carti",1,1,4781,2022-03-23T15:58:33.309751Z,2022-03-23T15:58:33.309767Z,3,10.307,1,gmhp7k,train,train
1127880637564715008,"@TwitterUser Wie wäre es mit abschieben, dass primitive Gesindel?",1,0,4780,2022-03-23T15:58:22.319594Z,2022-03-23T15:58:22.319619Z,3,5.246,1,gmhp7k,val,train
1473271364660441088,Eine höhere Erbschaftssteuer würde die Mitglieder der Grünen Jugend besonders betreffen. Aber soweit denken die natürlich nicht.,0,0,4779,2022-03-23T15:58:16.948952Z,2022-03-23T15:58:16.948968Z,3,8.897,0,gmhp7k,train,train
